anime_id,title,type,source,score,genre,episode
353,Ojamajo Doremi Dokkaan!,TV,Unknown,7.56,"Comedy, Magic, Shoujo",51
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,4-koma manga,7.51,"Slice of Life, Comedy, Romance, Seinen",13
2762,Igano Kabamaru,TV,Manga,8.07,"Action, Adventure, Comedy, Romance, School, Shounen",24
32792,Mobile Suit Gundam Unicorn RE:0096,TV,Novel,7.56,"Action, Drama, Mecha, Military, Sci-Fi, Space",22
15809,Hataraku Maou-sama!,TV,Light novel,7.98,"Comedy, Demons, Supernatural, Romance, Fantasy",13
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,Movie,Unknown,6.38,"Slice of Life, Fantasy",1
3627,D.C.II S.S.: Da Capo II Second Season,TV,Visual novel,7.33,"Fantasy, Comedy, Harem, Romance, Drama",13
33126,Kurogane no Linebarrels Picture Drama,Special,Manga,5.95,Mecha,9
30814,Landscape,Movie,Original,4.07,Dementia,1
20085,Only You: Viva! Cabaret Club,TV,Unknown,5.78,Comedy,15
2205,Bakuretsu Tenshi: Infinity,OVA,Original,6.88,"Action, Comedy, Mecha, Sci-Fi, Shounen",1
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Special,Manga,7.49,"Fantasy, Magic, Shounen",1
1151,Dominion,OVA,Manga,7.03,"Sci-Fi, Comedy, Police, Mecha",4
2025,Darker than Black: Kuro no Keiyakusha,TV,Original,8.21,"Action, Sci-Fi, Mystery, Super Power",25
15125,Teekyuu,TV,Manga,6.71,"Comedy, School, Shounen, Sports",12
7193,Aoi Bungaku Series,TV,Novel,7.84,"Psychological, Historical, Thriller, Drama, Seinen",12
27621,Glass no Kamen Desu ga to Z,TV,Unknown,5.88,"Comedy, Parody",14
10149,Mofa Ya Ma,Movie,Unknown,6.21,"Adventure, Fantasy",1
13585,Natsuyuki Rendezvous,TV,Manga,7.34,"Supernatural, Drama, Romance, Josei",11
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,Original,7.3,"Military, Sci-Fi, Space, Drama, Mecha",1
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,OVA,Light novel,6.09,"Fantasy, Mystery, Romance, Shoujo",1
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,OVA,Unknown,5.91,"Historical, Romance, Fantasy, Josei",1
8518,Mai-Otome Special: Otome no Inori,Special,Original,6.51,"School, Slice of Life",1
808,Bakuretsu Hunters OVA,OVA,Manga,6.66,"Action, Adventure, Harem, Comedy, Super Power, Magic, Romance, Ecchi, Fantasy, Shounen",3
6890,Ontama!,ONA,Manga,6.9,"Slice of Life, Magic, Comedy, Seinen",5
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),TV,Light novel,7.93,"Drama, Psychological, School, Slice of Life",12
1547,Obake no Q-tarou,TV,Unknown,6.29,"Comedy, School, Slice of Life, Supernatural",96
6907,Mikan-Seijin,TV,Unknown,5.63,Comedy,26
35328,BOY&#039;s LOVE Nitro+CHiRAL,ONA,Game,5.5,"Comedy, Parody",5
2884,Aachi wa Ssipak,Movie,Unknown,6.82,"Action, Comedy",1
32933,Xiao Yeyou,ONA,Other,5.1,"Comedy, Fantasy, Kids",1
34432,Balloon (Music),Music,Music,5.46,Music,1
37150,Douluo Dalu,ONA,Novel,7.68,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",26
13677,Ao no Exorcist Movie Special,Special,Unknown,7.14,"Parody, Comedy",1
4250,Kore ga UFO da! Soratobu Enban,Movie,Original,4.85,"Sci-Fi, Space",1
7836,Notari Matsutarou,OVA,Unknown,5.91,Sports,10
12663,Patalliro! Stardust Keikaku,Movie,Unknown,6.84,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",1
13169,Buta,Movie,Unknown,6.5,"Adventure, Comedy, Fantasy, Historical",1
3707,Soukou Kijo Iris,OVA,Visual novel,6.73,Hentai,4
18819,Alice Tantei Kyoku,TV,Original,5.25,"Mystery, Kids, Fantasy",56
9074,Arakawa Under the Bridge x Bridge,TV,Manga,7.82,"Comedy, Romance, Seinen",13
35503,Shoujo☆Kageki Revue Starlight,TV,Original,0,"Music, School",0
446,Weiß Kreuz Glühen,TV,Unknown,6.68,"Action, Drama, Shounen",13
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,Movie,Light novel,7.85,"Adventure, Drama, Fantasy",1
1693,Reideen,TV,Unknown,6.63,"Action, Mecha, Sci-Fi",26
37789,Tenchi Muyou! Ryououki 3rd Season Picture Drama,Special,Original,6.4,"Slice of Life, Comedy",5
22197,Yuuto-kun ga Iku Movie,Movie,Unknown,4.88,"Kids, Sports",1
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,OVA,Manga,7.1,"Mystery, Shounen",2
25441,Shin Strange+ Special,Special,Manga,6.01,"Slice of Life, Comedy, Josei",1
30392,Joukyou Monogatari,Movie,Unknown,5.75,Slice of Life,1
2476,School Days,TV,Visual novel,6.02,"Harem, Drama, Romance, School",12
19871,Gaist Crusher,TV,Game,5.91,"Action, Fantasy, Supernatural",51
18,Initial D Fourth Stage,TV,Manga,8.24,"Action, Cars, Sports, Drama, Seinen",24
10236,Kagee Grimm Douwa,TV,Unknown,6.42,"Kids, Adventure, Fantasy, Magic, Romance, Supernatural, Demons, Historical, Drama",52
3194,Ningyohime Marina no Bouken,TV,Unknown,6.46,"Drama, Fantasy, Kids, Romance",26
31014,Aru Zombie Shoujo no Sainan,Special,Light novel,4.78,"Action, Horror",1
5060,Hetalia Axis Powers,ONA,Web manga,7.68,"Comedy, Historical, Parody",52
5322,Mugen Kouro,ONA,Game,5.13,"Action, Sci-Fi, Space",4
546,Wind: A Breath of Heart (TV),TV,Visual novel,6.08,"Drama, Romance, School, Supernatural",13
22617,Pochacco no Wakuwaku Birthday,OVA,Unknown,6.05,"Fantasy, Kids",1
5466,Mahoutsukai Tai! vs. Shamanic Princess,OVA,Unknown,6.41,"Comedy, Magic, Fantasy",1
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,ONA,Other,4.42,Comedy,1
7625,Yousei Dick,TV,Unknown,5.5,"Fantasy, Kids",26
33135,Kachikachi Yama (1940),Movie,Other,7.11,Fantasy,1
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,Movie,Manga,5.8,"Adventure, Comedy",1
5624,Biohazard 4D-Executer,Special,Game,5.63,"Action, Adventure, Military, Horror",1
34644,Brave Witches: Petersburg Daisenryaku,Special,Original,7,"Action, Military, Sci-Fi, Magic, Ecchi",1
6653,Ginga Tetsudou 999: Glass no Clair,Movie,Manga,6.68,"Drama, Sci-Fi, Space",1
33154,Osiris no Tenbin: Season 2,ONA,Original,5.7,"Drama, Supernatural, Thriller",11
10249,Toaru Majutsu no Index-tan II,Special,Unknown,7.09,"Comedy, Parody",2
2618,Takarajima,TV,Novel,8.09,"Adventure, Mystery, Historical, Drama",26
35982,Gundam Build Fighters: GM no Gyakushuu,ONA,Original,7.29,"Action, Sci-Fi, Mecha",1
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Movie,Manga,7.87,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi",1
31599,Kaette Kite yoo Toyama kara,ONA,Original,4.54,"Slice of Life, Mystery, Comedy",4
1105,Digital Juice,OVA,Unknown,5.56,"Comedy, Psychological",6
31073,Show By Rock!!: Plasmagica na Gogo,ONA,Game,5.85,Comedy,3
9754,Kuragehime: Eiyuu Retsuden☆,Special,Manga,6.65,"Slice of Life, Comedy, Josei",4
33217,Hikaru Genji: Paradise Ginga,Music,Music,5.14,"Music, Space",1
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,OVA,Manga,6.45,"Comedy, Ecchi, Parody, School, Shounen",1
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,Movie,Original,7.87,"Comedy, Drama, Slice of Life",1
23475,Saimin Jutsu Zero Special,Special,Visual novel,5.97,Hentai,1
1259,Saint Seiya: Tenkai-hen Josou - Overture,Movie,Unknown,7.36,"Adventure, Sci-Fi, Shounen",1
459,One Piece Movie 1,Movie,Manga,7.22,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",1
18533,Jungle Taitei Leo: Hon-o-ji,Movie,Manga,6.36,"Adventure, Drama",1
26337,Minna no Doutoku,OVA,Unknown,7.6,"Drama, Fantasy, Historical, Kids, School",6
26301,Donguri to Yamaneko (1995),OVA,Book,4.43,"Demons, Drama, Kids",1
790,Ergo Proxy,TV,Original,7.99,"Sci-Fi, Mystery, Psychological",23
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,Movie,Unknown,7.37,"Adventure, Comedy",1
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,Movie,Card game,7.16,"Comedy, Mystery, Super Power",1
1130,Windaria,Movie,Original,6.67,"Action, Drama, Fantasy, Romance, Sci-Fi",1
10016,Kizuna Ichigeki,Movie,Unknown,6.64,"Martial Arts, Comedy",1
4918,xxxHOLiC Shunmuki,OVA,Manga,8.15,"Mystery, Comedy, Psychological, Supernatural, Drama",2
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,TV,Manga,8.87,"Drama, Historical, Josei",12
1149,Choujuushin Gravion Zwei,TV,Original,6.71,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",12
37208,Mo Dao Zu Shi,ONA,Novel,0,"Action, Adventure, Mystery, Comedy, Historical, Supernatural, Shounen Ai",0
8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,OVA,Visual novel,6.2,Hentai,1
3747,Inyouchuu The Animation,OVA,Visual novel,6.51,"Hentai, School, Supernatural",2
30199,Hakimono to Kasa no Monogatari,Music,Original,5.61,"Music, Kids",1
33670,Xingji Biaoche Wang,TV,Original,5.23,"Action, Adventure, Cars",52
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Movie,Manga,7.88,"Action, Military, Adventure, Demons, Supernatural, Fantasy, Seinen",1
14837,Dragon Ball Z Movie 14: Kami to Kami,Movie,Manga,7.57,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",1
21591,Wasure-boshi,ONA,Unknown,5.68,"Music, Fantasy",1
678,Shadow Skill: Eigi,TV,Unknown,7.2,"Adventure, Fantasy, Magic, Martial Arts, Super Power, Drama, Shounen",26
17979,Kiki to Lala no Papa to Mama ni Aitai,OVA,Unknown,5.11,Kids,1
3761,Wanwan Sanjuushi,TV,Unknown,6.76,"Adventure, Historical",26
18629,Taiheiyou ni Kakeru Niji,OVA,Unknown,5.26,"Kids, Slice of Life, Drama",1
8140,Konchuu Monogatari Minashigo Hutch (1989),TV,Unknown,6.45,"Adventure, Comedy, Drama",55
5041,Guin Saga,TV,Light novel,7.25,"Adventure, Fantasy",26
6707,Kuroshitsuji II,TV,Manga,7.48,"Action, Comedy, Demons, Supernatural, Fantasy, Shounen",12
37320,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,TV,Web manga,5.26,Ecchi,0
236,E&#039;s Otherwise,TV,Manga,6.71,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",26
31189,Watashi ga Toriko ni Natte Yaru,OVA,Manga,6.97,Hentai,2
34438,Code Geass: Hangyaku no Lelouch I - Koudou,Movie,Original,8.18,"Action, Military, Sci-Fi, Super Power, Mecha, School",1
1488,Area 88,OVA,Manga,7.64,"Action, Military, Adventure, Drama, Romance",3
21891,Natsumi Step!,Music,Original,5.06,Music,1
12623,Egomama,Music,Unknown,7.16,Music,1
34818,Sakura Internet,ONA,Original,5.77,Drama,1
2522,Rakushou! Hyper Doll,OVA,Manga,5.76,"Magic, Adventure, Comedy, Sci-Fi, Shounen",2
9515,Highschool of the Dead: Drifters of the Dead,OVA,Manga,6.75,"Ecchi, Comedy, Supernatural",1
24873,Juuou Mujin no Fafnir,TV,Light novel,6.43,"Fantasy, Harem, Romance, School",12
5984,Ristorante Paradiso,TV,Manga,7.45,"Drama, Josei, Romance, Slice of Life",11
8706,SOS TV Walpurgis Night Fever,ONA,Original,5.72,"Comedy, Sci-Fi",11
7435,Dragon Quest: Dai no Daibouken (1991),Movie,Game,6.81,"Adventure, Demons, Magic, Fantasy, Shounen",1
12191,Smile Precure!,TV,Original,7.2,"Action, Fantasy, Magic, Shoujo",48
33018,Katsugeki/Touken Ranbu,TV,Card game,6.8,"Action, Fantasy, Historical, Samurai",13
11061,Hunter x Hunter (2011),TV,Manga,9.11,"Action, Adventure, Super Power, Shounen",148
6227,Lovedol: Lovely Idol OVA,OVA,Unknown,6.28,"Comedy, Drama, Ecchi, Harem, Music",1
23623,Non Non Biyori Repeat,TV,Manga,8.23,"Comedy, School, Seinen, Slice of Life",12
4537,Yagami-kun no Katei no Jijou,OVA,Manga,6.35,Comedy,3
32983,Natsume Yuujinchou Go,TV,Manga,8.64,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",11
2180,Slow Step,OVA,Manga,6.73,"Slice of Life, Comedy, Sports, Romance, School, Shoujo",5
4497,Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo,OVA,Unknown,4.99,Hentai,1
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,Special,Manga,8.14,"Action, Comedy, Historical, Parody, Samurai, Shounen",1
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,OVA,Visual novel,6.37,Hentai,2
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,TV,Game,7.77,"Action, Mystery, Horror, Psychological, School",11
29377,Pulsar,Movie,Unknown,5.42,"Dementia, Music",1
30428,Hikenai Guitar wo Hikundaze,Music,Music,5.3,Music,1
64,Rozen Maiden,TV,Manga,7.53,"Action, Comedy, Drama, Magic, Seinen",12
23779,Akuma to Himegimi,Movie,Unknown,4.44,"Comedy, Shoujo",1
9667,Super Speed,Music,Unknown,5.73,Music,1
5682,Phantom: Requiem for the Phantom,TV,Visual novel,8.11,"Action, Drama, Seinen, Thriller",26
382,Futari Ecchi,OVA,Manga,6.49,"Comedy, Ecchi, Romance, Seinen, Slice of Life",4
13373,Kyoto Animation: Hana-hen,Special,Original,5.8,Slice of Life,1
821,Initial D Battle Stage,OVA,Manga,7.64,"Action, Cars, Drama, Seinen, Sports",1
7176,Cheburashka Arere?,TV,Book,6.52,"Kids, Slice of Life, Comedy",26
1726,Devil May Cry,TV,Game,7.11,"Action, Demons, Fantasy",12
1206,Ihatov Gensou: Kenji no Haru,Movie,Unknown,7.34,"Drama, Historical, Slice of Life",1
33300,Manga Kotowaja Jiten,TV,Unknown,6.38,"Comedy, Historical",88
4095,Chuumon no Ooi Ryouriten (1991),Movie,Book,6.29,"Horror, Supernatural, Fantasy",1
8277,Hyakka Ryouran: Samurai Girls,TV,Light novel,6.95,"Action, Comedy, Ecchi, Harem, Samurai, School",12
21681,Hanayamata,TV,Manga,7.38,"Slice of Life, Comedy, School",12
36793,3D Kanojo: Real Girl,TV,Manga,6.9,"Romance, School, Shoujo",12
28211,Harmony,Movie,Novel,7.1,"Sci-Fi, Psychological",1
254,Jungle wa Itsumo Hare nochi Guu Deluxe,OVA,Manga,7.91,"Comedy, Slice of Life",6
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,Special,Original,6.83,Comedy,1
32728,Sensou no Tsukurikata,ONA,Picture book,6.36,"Kids, Drama",1
3950,Injuu Daikessen,OVA,Unknown,5.32,Hentai,1
13185,Juusen Battle Monsuno,TV,Unknown,6.52,"Action, Adventure",52
37104,Slow Start: Web Yokoku Movie,ONA,4-koma manga,6.03,Slice of Life,11
10629,Tibet Inu Monogatari,Movie,Unknown,7.45,Adventure,1
6131,Charady no Joke na Mainichi,TV,Original,5.36,Comedy,365
36451,Still,Music,Original,5.9,Music,1
865,Kikou Senki Dragonar,TV,Original,6.81,"Sci-Fi, Adventure, Space, Mecha",48
31158,Hetalia: The World Twinkle Specials,Special,Manga,7.51,"Comedy, Historical, Parody",3
36662,Naki no Ryuu: Hiryuu no Shou (1991),OVA,Manga,4.33,"Drama, Game, Seinen",1
37509,W&#039;z,TV,Original,0,"Action, Music",0
18723,Soul Reviver,Special,Unknown,5.29,"Action, Seinen, Supernatural",1
34643,Kokekkou-san,TV,Picture book,5.43,Kids,26
30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,OVA,Game,7.1,"Magic, Fantasy",1
19363,Gin no Saji 2nd Season,TV,Manga,8.33,"Comedy, School, Shounen, Slice of Life",11
35249,Uma Musume: Pretty Derby (TV),TV,Game,7.2,Sports,0
5472,Kokoro Toshokan: Communication Clips,Special,Manga,5.89,"Comedy, Drama, Slice of Life",1
799,Kokoro Toshokan,TV,Manga,6.56,"Comedy, Drama, Slice of Life",13
560,Soukyuu no Fafner: Right of Left - Single Program,Special,Original,7.48,"Action, Drama, Mecha, Military, Sci-Fi",1
4567,Armageddon,Movie,Unknown,4.03,"Action, Adventure, Sci-Fi",1
37370,The Perfect World,Music,Original,7.84,Music,1
2072,Idol Project,OVA,Unknown,5.81,"Adventure, Comedy, Music",4
30952,New Initial D Movie: Legend 3 - Mugen,Movie,Manga,7.92,"Cars, Seinen, Sports",1
1124,Seikai no Danshou: Tanjou,Special,Light novel,7.26,"Military, Romance, Sci-Fi, Space",1
36702,Shingeki no Kyojin Movie 3: Kakusei no Houkou,Movie,Manga,7.8,"Action, Super Power, Drama, Fantasy, Shounen",1
29703,Ikoku na Retro,OVA,Manga,6.35,Hentai,1
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,Movie,Manga,7.61,"Adventure, Police, Comedy, Mystery, Shounen",1
6337,Hitoriga The Animation,OVA,Manga,6.48,Hentai,4
29953,Phantasm,Movie,Unknown,3.67,"Dementia, Music",1
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Movie,Other,6.69,Drama,1
29623,Jiaoao de Jiangjun,Movie,Original,5.68,Drama,1
8415,Oi! Ryouma,TV,Manga,6.75,"Adventure, Drama, Historical",39
36666,An Ling Yu Shi Di Qi,TV,Original,6.19,"Adventure, Kids, Sci-Fi",13
35171,Appare! Momotarou no Koutsuu Anzen,OVA,Original,5.67,"Fantasy, Kids",1
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,TV,Light novel,6.91,"Action, Sci-Fi, Adventure, Comedy, Parody, Shounen",12
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,Special,Unknown,6.71,"Action, Adventure, Comedy, Fantasy, Kids",1
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,TV,Light novel,7.34,"Slice of Life, Comedy",12
4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,Movie,Original,6.91,"Magic, Fantasy, Kids, Shoujo",1
24457,Houkago no Ouji-sama,Special,Unknown,7.08,"Comedy, School, Shounen, Sports",5
11421,Iruka to Shounen,TV,Unknown,4.87,"Adventure, Kids",13
1562,Yamato Nadeshiko Shichihenge♥,TV,Manga,7.86,"Comedy, Shoujo",25
5551,Shirouto Kurabu,OVA,Unknown,4.64,Hentai,1
3723,Koala Boy Kokki,TV,Original,6.27,Comedy,26
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,OVA,Unknown,6.02,"Fantasy, Hentai, Demons, Horror, Sci-Fi",2
880,Aa! Megami-sama!: Sorezore no Tsubasa,TV,Manga,7.66,"Comedy, Magic, Romance, Seinen, Supernatural",22
35889,Hakata Tonkotsu Ramens,TV,Novel,7.56,Action,12
1469,Monster Farm: Enbanseki no Himitsu,TV,Game,6.89,"Action, Adventure, Comedy, Fantasy",48
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,TV,Visual novel,6.3,"Harem, Romance, School",13
35403,Manga Revue Haru,Movie,Original,5.26,Kids,1
3429,Blame! Special,Special,Manga,5.47,"Mecha, Sci-Fi",1
7639,Shounen Santa no Daibouken!,TV,Novel,6.14,"Adventure, Fantasy, Shounen",24
22831,Abarenbou Rikishi!! Matsutarou,TV,Manga,6.16,"Sports, Seinen",23
19391,Shingeki no Kyojin Picture Drama,Special,Manga,6.73,"Parody, Comedy",9
29989,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,Movie,Original,4.39,Dementia,1
37467,Usagi no Matthew,TV,Manga,4.57,Slice of Life,0
4554,Dokkiri Doctor,TV,Manga,6.57,"Comedy, Slice of Life",26
29944,Kuchao,Movie,Unknown,4.78,Dementia,1
9832,Katte ni Shirokuma,OVA,Unknown,5.67,Comedy,1
733,Kizuna,OVA,Manga,6.42,"Romance, Drama, Yaoi",2
2394,Ma ga Ochiru Yoru,OVA,Light novel,6.57,Hentai,3
31747,Oshiri Kajiri Mushi (TV) 4th Season,TV,Music,5.5,"Comedy, Kids",10
5162,Minami-ke Okaeri,TV,Manga,7.63,"Slice of Life, Comedy, School",13
20025,Itazura Tenshi Chippo-chan,TV,Unknown,6.32,"Comedy, Kids",240
37651,Fate/Extra: Last Encore - Irusterias Tendouron,Unknown,Game,0,"Action, Magic, Fantasy",0
3737,Usavich,TV,Original,7.09,"Adventure, Comedy",13
2281,Jikuu Tantei Genshi-kun,TV,Original,6.37,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",39
19255,Hyakka Ryouran: Samurai Bride Specials,Special,Light novel,6.7,"Ecchi, Comedy",6
4318,Ryuu Seiki,OVA,Unknown,5.79,"Action, Fantasy, Demons, Sci-Fi",2
2838,Toushin Toshi II,OVA,Visual novel,5.84,"Adventure, Fantasy, Hentai, Romance",3
36520,Pikotarou no Lullaby Lullaby,ONA,Original,5.32,Comedy,3
4391,Saru Masamune,Movie,Original,5.43,"Adventure, Military",1
2264,Jungle Taitei Movie (1997),Movie,Manga,7.18,"Adventure, Fantasy",1
17624,Omakase Scrappers,TV,Unknown,6.69,"Adventure, Comedy, Sci-Fi",39
8241,Rio: Rainbow Gate!,TV,Other,5.97,"Game, Comedy, Ecchi",13
21771,Romantica Clock,Special,Manga,5.8,Shoujo,3
31165,Meiji x Kokosake & anohana Receipt Oubo Campaign,Special,Original,5.61,Drama,2
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,Movie,Manga,6.99,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",1
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,OVA,Manga,6.63,"Drama, Shoujo",1
10384,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,ONA,Visual novel,6.66,"Comedy, Romance, School, Shoujo Ai",10
14995,JK to Ero Giin Sensei,OVA,Visual novel,6.74,Hentai,2
3895,Pikkoman no Kichikumichi: Mayonaka no Milk Party,OVA,Unknown,5.25,Hentai,1
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,Special,Original,7.21,"Comedy, Ecchi, Slice of Life",9
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,Movie,Unknown,6,"Action, Mecha, Sci-Fi, Super Power",1
23065,Kaidan,Movie,Original,4.98,Supernatural,1
32755,Gregorio,Music,Music,5.71,Music,1
6015,Megami Tantei Vinus File,OVA,Manga,5.52,Hentai,1
19009,Puyo Puyo: Madou Monogatari,OVA,Game,6.45,"Comedy, Fantasy",1
23837,Meisou! Underworld,ONA,Manga,5.77,"Action, Supernatural, Thriller",1
32377,Azure Nihon Data Center,ONA,Original,5.05,Action,1
11299,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,Special,Unknown,7.16,"Action, Adventure, Comedy, Mecha, Shounen, Space",1
9548,Alps no Shoujo Heidi: Alm no Yama-hen,Movie,Unknown,6.58,"Slice of Life, Historical, Drama",1
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,OVA,Light novel,7.86,"Adventure, Comedy, Supernatural, Magic, Fantasy",1
9806,Qin Shi Ming Yue: Bai Bu Fei Jian,TV,Novel,6.68,"Action, Historical, Martial Arts, Fantasy",10
4024,Sanrio Anime Sekai Meisaku Gekijou,TV,Unknown,6.33,"Adventure, Fantasy, Kids",13
12695,Tight-rope,OVA,Manga,7.25,"Romance, Shounen Ai",2
30096,Lao Fu Zi Shui Hu Chuan,Movie,Unknown,7.22,"Comedy, Historical, Seinen",1
1752,Di Gi Charat: Hoshi no Tabi,Movie,Unknown,6.71,Comedy,1
10718,Soliton no Akuma,Movie,Unknown,6.06,"Military, Drama, Sci-Fi",1
1744,Wagamama☆Fairy Mirumo de Pon!,TV,Manga,7.43,"Kids, Adventure, Fantasy, Magic, Comedy, Romance, School, Drama, Shoujo",172
32593,The Snack World,Movie,Original,4.92,"Adventure, Comedy, Kids, Fantasy",1
36272,Manichi ga Tsurai Kimochi Wakarimasu ka: Yurusenai! Net Ijime,OVA,Original,10,Kids,1
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,TV,Original,8.26,"Action, Drama, Mecha, Sci-Fi, Space",25
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,TV,Original,5.35,Comedy,13
13639,Hi no Youjin,Movie,Unknown,6.37,"Historical, Slice of Life",1
835,Sister Princess: Re Pure,TV,Light novel,6.33,"Drama, Romance",13
8751,Kaijuu no Ballad,Music,Music,4.86,"Music, Comedy, Fantasy",1
10701,Ulysses 31 Pilot,Special,Unknown,5.94,"Action, Adventure, Sci-Fi, Space",1
1772,Seishoujo Kantai Virgin Fleet,OVA,Unknown,5.36,"Fantasy, Military, School, Sci-Fi",3
831,Chicchana Yukitsukai Sugar,TV,Original,7.16,"Comedy, Fantasy, Slice of Life",24
